timestamp,city,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,demand_volume,weather_condition,day_type
2024-01-16 09:23:24,Jakarta,-6.099484,106.797102,-6.094586,106.785142,370,Clear,Weekday
2024-01-16 09:24:53,Surabaya,-7.284475,112.758397,-7.305602,112.773256,355,Rainy,Weekday
2024-01-16 09:42:45,Jakarta,-6.225722,106.800035,-6.261681,106.796106,518,Rainy,Weekday
2024-01-16 09:57:35,Jakarta,-6.172476,106.864063,-6.213952,106.893821,331,Clear,Weekday
2024-01-16 10:08:17,Jakarta,-6.123341,106.663151,-6.128654,106.644112,215,Clear,Weekday
2024-01-16 10:11:20,Yogyakarta,-7.778457,110.349739,-7.779263,110.314818,42,Clear,Weekday
2024-01-16 10:19:44,Yogyakarta,-8.045507,110.347793,-8.046273,110.311385,49,Clear,Weekday
2024-01-16 10:23:41,Yogyakarta,-7.776109,110.374481,-7.761529,110.35151,93,Cloudy,Weekday
2024-01-16 10:25:55,Jakarta,-6.197922,106.853582,-6.205353,106.851751,230,Cloudy,Weekday
2024-01-16 10:39:20,Jakarta,-6.246159,106.826862,-6.282043,106.855276,284,Cloudy,Weekday
2024-01-16 10:50:35,Jakarta,-6.146498,106.683888,-6.16567,106.674955,224,Clear,Weekday
2024-01-16 10:50:49,Surabaya,-7.293439,112.783772,-7.273994,112.796943,193,Rainy,Weekday
2024-01-16 10:50:52,Surabaya,-7.268807,112.786311,-7.277644,112.806789,217,Cloudy,Weekday
2024-01-16 10:50:54,Yogyakarta,-7.834892,110.403744,-7.865076,110.403516,104,Cloudy,Weekday
2024-01-16 10:54:44,Jakarta,-6.234319,106.817178,-6.22568,106.793599,117,Clear,Weekday
2024-01-16 10:59:05,Yogyakarta,-7.770262,110.386377,-7.756243,110.38404,149,Rainy,Weekday
2024-01-16 11:02:33,Jakarta,-6.206536,106.815799,-6.224448,106.79312,225,Cloudy,Weekday
2024-01-16 11:06:46,Yogyakarta,-7.902609,110.036187,-7.91377,110.031034,75,Drizzle,Weekday
2024-01-16 11:13:58,Jakarta,-6.228823,106.811939,-6.215756,106.807462,221,Clear,Weekday
2024-01-16 11:22:41,Yogyakarta,-7.773775,110.492034,-7.78771,110.492714,110,Clear,Weekday
2024-01-16 11:36:59,Yogyakarta,-7.813875,110.347035,-7.838002,110.335257,101,Clear,Weekday
2024-01-16 11:38:47,Yogyakarta,-7.752282,110.39546,-7.772614,110.41,83,Cloudy,Weekday
2024-01-16 11:39:19,Surabaya,-7.27693,112.740011,-7.293854,112.71515,147,Cloudy,Weekday
2024-01-16 11:53:42,Jakarta,-6.219441,106.813719,-6.24778,106.811783,150,Clear,Weekday
2024-01-16 11:56:27,Yogyakarta,-7.799418,110.361769,-7.820118,110.348492,105,Clear,Weekday
2024-01-16 11:58:36,Jakarta,-6.209436,106.818049,-6.187166,106.816195,144,Drizzle,Weekday
2024-01-16 12:01:30,Jakarta,-6.192184,106.817875,-6.16543,106.834117,334,Rainy,Weekday
2024-01-16 12:08:06,Jakarta,-6.135413,106.894385,-6.140161,106.891294,327,Rainy,Weekday
2024-01-16 12:10:09,Surabaya,-7.287578,112.746809,-7.290678,112.713712,239,Rainy,Weekday
2024-01-16 12:19:08,Surabaya,-7.274709,112.733062,-7.264253,112.708606,236,Clear,Weekday
2024-01-16 12:21:31,Surabaya,-7.400483,112.787974,-7.413409,112.802655,250,Clear,Weekday
2024-01-16 12:34:22,Yogyakarta,-7.836643,110.397028,-7.828637,110.363049,99,Cloudy,Weekday
2024-01-16 12:34:29,Jakarta,-6.214874,106.816359,-6.210095,106.813907,266,Clear,Weekday
2024-01-16 12:48:07,Surabaya,-7.264848,112.730621,-7.267888,112.711399,190,Clear,Weekday
2024-01-16 12:56:12,Surabaya,-7.385311,112.805778,-7.399389,112.828507,200,Clear,Weekday
2024-01-16 12:59:48,Jakarta,-6.192502,106.823998,-6.203538,106.797025,315,Cloudy,Weekday
2024-01-16 13:03:26,Surabaya,-7.254052,112.786288,-7.27912,112.804439,295,Rainy,Weekday
2024-01-16 13:14:59,Surabaya,-7.261291,112.737023,-7.294772,112.761639,205,Clear,Weekday
2024-01-16 13:15:39,Surabaya,-7.242797,112.771303,-7.250776,112.790348,179,Cloudy,Weekday
2024-01-16 13:24:24,Yogyakarta,-7.770886,110.372236,-7.76988,110.375668,137,Cloudy,Weekday
2024-01-16 13:53:36,Jakarta,-6.252814,106.832073,-6.253103,106.831887,312,Cloudy,Weekday
2024-01-16 14:04:52,Yogyakarta,-7.763659,110.479399,-7.77112,110.444673,116,Rainy,Weekday
2024-01-16 14:06:00,Jakarta,-6.213439,106.812595,-6.226526,106.805135,325,Clear,Weekday
2024-01-16 14:12:57,Surabaya,-7.275567,112.762104,-7.267989,112.777315,205,Rainy,Weekday
2024-01-16 14:14:05,Surabaya,-7.276653,112.740848,-7.276629,112.721,250,Rainy,Weekday
2024-01-16 14:15:35,Yogyakarta,-7.779796,110.380872,-7.77598,110.402268,82,Cloudy,Weekday
2024-01-16 14:28:28,Surabaya,-7.260157,112.781528,-7.233569,112.820152,160,Cloudy,Weekday
2024-01-16 14:40:37,Yogyakarta,-7.745106,110.473496,-7.718089,110.482536,106,Drizzle,Weekday
2024-01-16 14:48:08,Surabaya,-7.213091,112.772926,-7.214302,112.770314,135,Drizzle,Weekday
2024-01-16 14:59:16,Yogyakarta,-7.774927,110.363505,-7.757501,110.381572,71,Cloudy,Weekday
2024-01-16 15:09:51,Yogyakarta,-7.79768,110.352201,-7.802388,110.371243,134,Drizzle,Weekday
2024-01-16 15:20:38,Surabaya,-7.271036,112.750162,-7.241354,112.759832,121,Clear,Weekday
2024-01-16 15:33:40,Jakarta,-6.261496,106.811575,-6.238173,106.811229,263,Clear,Weekday
2024-01-16 15:58:28,Jakarta,-6.155458,106.809364,-6.187299,106.772216,212,Cloudy,Weekday
2024-01-16 16:00:09,Surabaya,-7.261589,112.753219,-7.252488,112.742902,112,Clear,Weekday
2024-01-16 16:00:25,Jakarta,-6.157618,106.793761,-6.130158,106.790304,182,Cloudy,Weekday
2024-01-16 16:16:29,Jakarta,-6.115613,106.655444,-6.119775,106.66237,194,Clear,Weekday
2024-01-16 16:26:56,Surabaya,-7.255649,112.747903,-7.237246,112.74861,215,Drizzle,Weekday
2024-01-16 16:33:40,Yogyakarta,-7.782492,110.372886,-7.768169,110.384475,122,Rainy,Weekday
2024-01-16 16:40:43,Yogyakarta,-7.757271,110.397971,-7.734359,110.420986,88,Cloudy,Weekday
2024-01-16 16:44:02,Surabaya,-7.260141,112.731505,-7.275408,112.757601,159,Rainy,Weekday
2024-01-16 17:03:12,Yogyakarta,-7.748066,110.38277,-7.751961,110.381022,192,Rainy,Weekday
2024-01-16 17:09:59,Yogyakarta,-7.779178,110.332455,-7.765398,110.335227,107,Clear,Weekday
2024-01-16 17:20:29,Yogyakarta,-7.780916,110.355345,-7.792251,110.346558,110,Clear,Weekday
2024-01-16 17:24:12,Jakarta,-6.198405,106.876256,-6.203928,106.888531,232,Drizzle,Weekday
2024-01-16 17:40:23,Jakarta,-6.170601,106.824686,-6.168856,106.812065,462,Drizzle,Weekday
2024-01-16 17:42:34,Jakarta,-6.241782,106.818921,-6.209212,106.820826,331,Clear,Weekday
2024-01-16 17:49:11,Jakarta,-6.213905,106.836463,-6.243771,106.839417,380,Cloudy,Weekday
2024-01-16 17:49:13,Yogyakarta,-7.768373,110.379235,-7.754283,110.36694,166,Clear,Weekday
2024-01-16 17:56:44,Surabaya,-7.269356,112.745205,-7.298529,112.758364,321,Clear,Weekday
2024-01-16 17:56:45,Surabaya,-7.267112,112.740405,-7.258383,112.734542,296,Cloudy,Weekday
2024-01-16 18:06:40,Jakarta,-6.180504,106.858531,-6.179524,106.81998,539,Rainy,Weekday
2024-01-16 18:45:42,Yogyakarta,-7.749498,110.394148,-7.746379,110.412379,150,Clear,Weekday
2024-01-16 18:50:28,Yogyakarta,-7.798416,110.388332,-7.766683,110.414955,93,Clear,Weekday
2024-01-16 19:09:42,Yogyakarta,-7.788714,110.357107,-7.772164,110.382583,144,Drizzle,Weekday
2024-01-16 19:15:38,Yogyakarta,-7.759117,110.356251,-7.761949,110.331261,100,Cloudy,Weekday
2024-01-16 19:19:32,Yogyakarta,-7.828431,110.418989,-7.856108,110.435719,166,Drizzle,Weekday
2024-01-16 19:28:47,Jakarta,-6.253968,106.821721,-6.268181,106.816391,452,Drizzle,Weekday
2024-01-16 19:31:17,Yogyakarta,-7.887064,110.056405,-7.910645,110.048745,150,Cloudy,Weekday
2024-01-16 19:41:50,Surabaya,-7.27715,112.762197,-7.28173,112.739799,249,Cloudy,Weekday
2024-01-16 19:47:43,Surabaya,-7.204982,112.704573,-7.175401,112.679445,338,Clear,Weekday
2024-01-16 19:52:38,Surabaya,-7.271811,112.794252,-7.267703,112.806745,355,Rainy,Weekday
2024-01-16 19:52:49,Yogyakarta,-7.760267,110.386316,-7.757525,110.364933,118,Clear,Weekday
2024-01-16 20:15:44,Yogyakarta,-7.776465,110.357181,-7.749048,110.401115,139,Rainy,Weekday
2024-01-16 20:20:24,Surabaya,-7.279272,112.790976,-7.309755,112.784634,294,Rainy,Weekday
2024-01-16 20:23:17,Surabaya,-7.251469,112.755747,-7.272865,112.7496,290,Drizzle,Weekday
2024-01-16 20:26:55,Jakarta,-6.257335,106.821645,-6.270286,106.813157,379,Clear,Weekday
2024-01-16 20:31:30,Surabaya,-7.232679,112.801369,-7.254747,112.813333,247,Clear,Weekday
2024-01-16 20:37:27,Jakarta,-6.101776,106.80455,-6.109364,106.78882,377,Clear,Weekday
2024-01-16 20:52:16,Jakarta,-6.202351,106.883296,-6.185974,106.912909,430,Clear,Weekday
2024-01-16 20:53:11,Jakarta,-6.139157,106.671441,-6.160483,106.697803,410,Clear,Weekday
2024-01-16 20:59:15,Yogyakarta,-7.739609,110.48363,-7.707494,110.513196,158,Cloudy,Weekday
2024-01-16 21:02:52,Surabaya,-7.395499,112.808691,-7.411236,112.834381,163,Clear,Weekday
2024-01-16 21:11:20,Jakarta,-6.183597,106.852257,-6.161641,106.844915,133,Cloudy,Weekday
2024-01-16 21:14:24,Yogyakarta,-7.900776,110.041605,-7.888706,110.037324,106,Clear,Weekday
2024-01-16 21:18:12,Jakarta,-6.234191,106.866024,-6.238764,106.854108,264,Clear,Weekday
2024-01-16 21:18:47,Yogyakarta,-7.83056,110.403693,-7.847428,110.410349,127,Cloudy,Weekday
2024-01-16 21:20:38,Surabaya,-7.221783,112.767366,-7.236146,112.779501,105,Cloudy,Weekday
2024-01-16 21:25:00,Jakarta,-6.170767,106.79466,-6.164108,106.799568,234,Cloudy,Weekday
2024-01-16 21:31:00,Jakarta,-6.126648,106.646536,-6.129105,106.628435,170,Clear,Weekday
2024-01-16 21:46:45,Jakarta,-6.202874,106.813821,-6.202008,106.809795,181,Cloudy,Weekday
2024-01-16 21:53:55,Yogyakarta,-8.025131,110.331698,-8.02115,110.327915,44,Cloudy,Weekday
2024-01-16 21:54:13,Surabaya,-7.287809,112.768173,-7.299306,112.777833,190,Clear,Weekday
2024-01-16 22:01:42,Surabaya,-7.378674,112.788637,-7.370181,112.777545,183,Cloudy,Weekday
2024-01-16 22:06:56,Yogyakarta,-7.76415,110.37652,-7.775655,110.407764,89,Clear,Weekday
2024-01-16 22:09:05,Jakarta,-6.212624,106.827462,-6.230433,106.836602,201,Cloudy,Weekday
2024-01-16 22:11:45,Yogyakarta,-7.749094,110.489726,-7.755779,110.515296,120,Drizzle,Weekday
2024-01-16 22:16:38,Yogyakarta,-7.789297,110.354294,-7.790427,110.347796,105,Cloudy,Weekday
2024-01-16 22:20:14,Yogyakarta,-7.786124,110.364864,-7.774955,110.333742,107,Clear,Weekday
2024-01-16 22:35:39,Jakarta,-6.237008,106.79719,-6.226457,106.776712,213,Clear,Weekday
2024-01-16 22:36:15,Jakarta,-6.205989,106.826934,-6.211844,106.84489,228,Cloudy,Weekday
2024-01-16 22:57:24,Jakarta,-6.210528,106.852162,-6.223256,106.84035,262,Clear,Weekday
2024-01-16 23:01:18,Surabaya,-7.186337,112.708978,-7.221359,112.693048,182,Clear,Weekday
2024-01-16 23:04:57,Surabaya,-7.307924,112.777739,-7.284638,112.772324,197,Drizzle,Weekday
2024-01-16 23:12:34,Jakarta,-6.229909,106.847907,-6.19718,106.876016,211,Clear,Weekday
2024-01-16 23:12:57,Surabaya,-7.184457,112.73996,-7.175369,112.750394,154,Cloudy,Weekday
2024-01-16 23:22:47,Surabaya,-7.278482,112.745702,-7.298703,112.722989,77,Clear,Weekday
2024-01-16 23:24:20,Surabaya,-7.285399,112.782325,-7.286367,112.793145,141,Clear,Weekday
2024-01-17 00:03:52,Surabaya,-7.280072,112.748355,-7.298772,112.735527,111,Clear,Weekday
2024-01-17 00:21:28,Surabaya,-7.291771,112.785168,-7.267843,112.794936,86,Clear,Weekday
2024-01-17 00:22:58,Jakarta,-6.212938,106.852956,-6.212825,106.803408,125,Clear,Weekday
2024-01-17 00:30:32,Surabaya,-7.273507,112.745028,-7.254334,112.728055,89,Clear,Weekday
2024-01-17 00:41:09,Jakarta,-6.28585,106.801931,-6.279108,106.793367,85,Cloudy,Weekday
2024-01-17 00:51:27,Yogyakarta,-7.735124,110.484493,-7.75075,110.474409,35,Cloudy,Weekday
2024-01-17 01:01:13,Jakarta,-6.146936,106.777773,-6.142758,106.77422,60,Rainy,Weekday
2024-01-17 01:03:23,Yogyakarta,-8.020613,110.349633,-8.023599,110.366439,69,Cloudy,Weekday
2024-01-17 01:05:17,Surabaya,-7.252497,112.746397,-7.241705,112.731479,64,Clear,Weekday
2024-01-17 01:06:02,Surabaya,-7.194067,112.732349,-7.211468,112.742893,125,Rainy,Weekday
2024-01-17 01:09:37,Jakarta,-6.188625,106.791587,-6.16766,106.801879,92,Cloudy,Weekday
2024-01-17 01:09:44,Jakarta,-6.244974,106.845189,-6.259068,106.846039,5,Clear,Weekday
2024-01-17 01:23:31,Jakarta,-6.220617,106.826167,-6.221516,106.840853,141,Cloudy,Weekday
2024-01-17 01:24:14,Surabaya,-7.261026,112.755102,-7.263409,112.782433,23,Drizzle,Weekday
2024-01-17 01:35:45,Yogyakarta,-8.038853,110.334651,-8.025631,110.358676,19,Clear,Weekday
2024-01-17 01:50:26,Jakarta,-6.103643,106.646957,-6.129984,106.602695,53,Clear,Weekday
2024-01-17 01:57:15,Jakarta,-6.230397,106.805559,-6.225877,106.811285,98,Rainy,Weekday
2024-01-17 02:00:02,Surabaya,-7.248811,112.751799,-7.256666,112.719039,80,Clear,Weekday
2024-01-17 02:04:18,Jakarta,-6.151446,106.928483,-6.173718,106.94585,133,Cloudy,Weekday
2024-01-17 02:14:11,Jakarta,-6.129952,106.657996,-6.146814,106.622847,95,Cloudy,Weekday
2024-01-17 02:24:34,Jakarta,-6.224455,106.852041,-6.244882,106.859748,95,Clear,Weekday
2024-01-17 02:27:31,Yogyakarta,-7.756743,110.382681,-7.766328,110.373119,29,Clear,Weekday
2024-01-17 02:28:50,Surabaya,-7.186387,112.73351,-7.207353,112.756079,33,Clear,Weekday
2024-01-17 02:33:08,Yogyakarta,-7.758433,110.391818,-7.780971,110.403392,15,Clear,Weekday
2024-01-17 02:34:15,Jakarta,-6.174945,106.785798,-6.170337,106.783265,69,Clear,Weekday
2024-01-17 03:04:56,Jakarta,-6.112489,106.813051,-6.086457,106.814883,87,Clear,Weekday
2024-01-17 03:09:45,Jakarta,-6.12233,106.810433,-6.116558,106.7969,147,Clear,Weekday
2024-01-17 03:17:09,Jakarta,-6.140343,106.7907,-6.133908,106.775422,151,Cloudy,Weekday
2024-01-17 03:24:54,Jakarta,-6.260412,106.813708,-6.300177,106.817496,60,Drizzle,Weekday
2024-01-17 03:27:30,Yogyakarta,-7.802834,110.375821,-7.818229,110.385996,5,Clear,Weekday
2024-01-17 03:40:27,Jakarta,-6.182918,106.815559,-6.20124,106.797352,61,Cloudy,Weekday
2024-01-17 03:41:16,Surabaya,-7.255294,112.772616,-7.251864,112.736292,120,Drizzle,Weekday
2024-01-17 03:50:58,Yogyakarta,-7.880617,110.054474,-7.883787,110.072687,33,Clear,Weekday
2024-01-17 03:52:16,Yogyakarta,-7.800717,110.375986,-7.812806,110.375996,76,Cloudy,Weekday
2024-01-17 03:55:40,Yogyakarta,-7.821317,110.370709,-7.838015,110.355752,33,Cloudy,Weekday
2024-01-17 04:11:09,Yogyakarta,-8.032825,110.357054,-8.07154,110.34528,38,Cloudy,Weekday
2024-01-17 04:17:07,Yogyakarta,-8.017839,110.328167,-8.029651,110.32142,41,Clear,Weekday
2024-01-17 04:23:05,Jakarta,-6.165448,106.895825,-6.195883,106.911175,117,Clear,Weekday
2024-01-17 04:23:23,Jakarta,-6.112239,106.646016,-6.132751,106.636739,89,Rainy,Weekday
2024-01-17 04:29:53,Surabaya,-7.269706,112.747656,-7.276075,112.759379,109,Rainy,Weekday
2024-01-17 04:33:38,Jakarta,-6.148839,106.915647,-6.171711,106.888894,153,Cloudy,Weekday
2024-01-17 04:55:56,Yogyakarta,-7.75447,110.359216,-7.767951,110.376037,73,Drizzle,Weekday
2024-01-17 05:04:36,Yogyakarta,-7.794583,110.356509,-7.828943,110.354879,19,Rainy,Weekday
2024-01-17 05:04:48,Surabaya,-7.258269,112.739254,-7.289599,112.727228,92,Clear,Weekday
2024-01-17 05:06:43,Surabaya,-7.26417,112.739373,-7.239712,112.755382,61,Clear,Weekday
2024-01-17 05:19:19,Jakarta,-6.203343,106.837601,-6.201434,106.832016,153,Clear,Weekday
2024-01-17 05:30:56,Yogyakarta,-7.734407,110.382193,-7.716854,110.38355,36,Clear,Weekday
2024-01-17 05:43:00,Jakarta,-6.2011,106.842173,-6.211649,106.844594,5,Clear,Weekday
2024-01-17 05:44:11,Yogyakarta,-7.789175,110.375536,-7.795262,110.360272,29,Clear,Weekday
2024-01-17 05:53:06,Yogyakarta,-7.773073,110.364394,-7.782536,110.3721,32,Drizzle,Weekday
2024-01-17 05:53:15,Surabaya,-7.24097,112.743132,-7.258203,112.740924,56,Clear,Weekday
2024-01-17 05:59:42,Yogyakarta,-8.024396,110.331887,-8.036834,110.32146,5,Clear,Weekday
2024-01-17 06:04:17,Jakarta,-6.199636,106.843294,-6.221847,106.834697,167,Cloudy,Weekday
2024-01-17 06:13:10,Surabaya,-7.370121,112.796657,-7.364823,112.796849,131,Cloudy,Weekday
2024-01-17 06:25:29,Yogyakarta,-7.769537,110.380318,-7.780401,110.39689,72,Cloudy,Weekday
2024-01-17 06:29:31,Surabaya,-7.246331,112.740771,-7.261627,112.743406,173,Rainy,Weekday
2024-01-17 06:37:09,Surabaya,-7.244203,112.777936,-7.272127,112.795056,168,Clear,Weekday
2024-01-17 06:39:07,Yogyakarta,-7.903795,110.063578,-7.905061,110.058293,67,Cloudy,Weekday
2024-01-17 06:44:33,Surabaya,-7.285772,112.766975,-7.270879,112.738642,136,Clear,Weekday
2024-01-17 06:52:31,Surabaya,-7.376107,112.78179,-7.407093,112.765449,133,Cloudy,Weekday
2024-01-17 07:00:11,Yogyakarta,-7.822342,110.393443,-7.78386,110.383698,207,Rainy,Weekday
2024-01-17 07:12:07,Jakarta,-6.128561,106.650921,-6.132659,106.649365,342,Clear,Weekday
2024-01-17 07:25:43,Yogyakarta,-7.764928,110.509745,-7.788487,110.506697,163,Cloudy,Weekday
2024-01-17 07:31:18,Jakarta,-6.220833,106.841089,-6.236073,106.85963,483,Cloudy,Weekday
2024-01-17 07:45:12,Surabaya,-7.261882,112.766504,-7.274684,112.760288,281,Clear,Weekday
2024-01-17 07:49:50,Yogyakarta,-8.00715,110.330412,-7.968149,110.335206,119,Clear,Weekday
2024-01-17 07:55:58,Jakarta,-6.250526,106.828679,-6.234266,106.841377,447,Cloudy,Weekday
2024-01-17 08:00:38,Jakarta,-6.158404,106.901952,-6.166636,106.893195,437,Clear,Weekday
2024-01-17 08:10:36,Jakarta,-6.225524,106.846786,-6.22304,106.844089,439,Cloudy,Weekday
2024-01-17 08:17:20,Surabaya,-7.278686,112.754351,-7.275468,112.757909,252,Clear,Weekday
2024-01-17 08:27:00,Surabaya,-7.31482,112.742948,-7.357451,112.750919,318,Cloudy,Weekday
2024-01-17 08:30:44,Yogyakarta,-7.780021,110.356144,-7.758306,110.357935,170,Rainy,Weekday
2024-01-17 08:56:09,Surabaya,-7.294458,112.768883,-7.291388,112.740745,351,Rainy,Weekday
2024-01-17 09:25:01,Yogyakarta,-7.810106,110.370826,-7.812178,110.361945,162,Clear,Weekday
2024-01-17 09:29:02,Yogyakarta,-7.730513,110.389334,-7.75584,110.374713,127,Clear,Weekday
2024-01-17 09:41:35,Surabaya,-7.27771,112.779301,-7.287688,112.787268,331,Cloudy,Weekday
2024-01-17 09:41:53,Yogyakarta,-7.764884,110.477641,-7.717373,110.479248,189,Rainy,Weekday
2024-01-17 09:45:20,Jakarta,-6.218372,106.834512,-6.226491,106.857381,440,Clear,Weekday
2024-01-17 10:01:06,Yogyakarta,-7.83801,110.411702,-7.835935,110.387985,94,Clear,Weekday
2024-01-17 10:10:12,Surabaya,-7.296854,112.778531,-7.31778,112.806847,149,Clear,Weekday
2024-01-17 10:30:56,Jakarta,-6.106217,106.783043,-6.138499,106.761992,245,Clear,Weekday
2024-01-17 10:33:36,Yogyakarta,-7.754665,110.406174,-7.75777,110.369362,62,Clear,Weekday
2024-01-17 10:39:11,Jakarta,-6.27347,106.785678,-6.283253,106.759926,206,Clear,Weekday
2024-01-17 10:39:44,Jakarta,-6.185213,106.790875,-6.154152,106.763982,244,Clear,Weekday
2024-01-17 10:40:55,Surabaya,-7.178075,112.716555,-7.174078,112.752739,130,Clear,Weekday
2024-01-17 10:49:11,Yogyakarta,-7.81444,110.370679,-7.827662,110.354999,74,Cloudy,Weekday
2024-01-17 10:51:04,Surabaya,-7.28795,112.79171,-7.289641,112.828743,219,Rainy,Weekday
2024-01-17 10:55:42,Surabaya,-7.271044,112.780513,-7.310924,112.772786,168,Cloudy,Weekday
2024-01-17 11:03:05,Jakarta,-6.226533,106.82981,-6.203972,106.848493,241,Rainy,Weekday
2024-01-17 11:08:37,Jakarta,-6.135395,106.818319,-6.127669,106.792666,297,Cloudy,Weekday
2024-01-17 11:14:31,Yogyakarta,-7.73922,110.380801,-7.73674,110.372043,105,Clear,Weekday
2024-01-17 11:19:38,Yogyakarta,-8.030174,110.322757,-7.996872,110.321835,108,Rainy,Weekday
2024-01-17 11:32:28,Surabaya,-7.28631,112.746045,-7.274567,112.728038,144,Clear,Weekday
2024-01-17 11:46:59,Yogyakarta,-7.78255,110.372508,-7.800542,110.365952,106,Rainy,Weekday
2024-01-17 11:56:17,Yogyakarta,-7.773014,110.375871,-7.777048,110.375472,106,Cloudy,Weekday
2024-01-17 12:00:21,Jakarta,-6.182666,106.843949,-6.149384,106.831837,281,Cloudy,Weekday
2024-01-17 12:06:40,Yogyakarta,-7.809509,110.362532,-7.835266,110.349965,109,Clear,Weekday
2024-01-17 12:13:18,Yogyakarta,-7.77548,110.360254,-7.791214,110.372303,123,Rainy,Weekday
2024-01-17 12:19:26,Jakarta,-6.270599,106.842885,-6.258473,106.84632,280,Cloudy,Weekday
2024-01-17 12:19:35,Jakarta,-6.188946,106.83199,-6.170426,106.862885,272,Clear,Weekday
2024-01-17 12:23:32,Jakarta,-6.249586,106.836342,-6.273231,106.830492,321,Rainy,Weekday
2024-01-17 12:26:47,Jakarta,-6.207647,106.814233,-6.225247,106.806142,246,Rainy,Weekday
2024-01-17 12:28:05,Yogyakarta,-7.911997,110.037742,-7.90599,110.043399,121,Cloudy,Weekday
2024-01-17 12:48:04,Jakarta,-6.199265,106.867824,-6.191653,106.885938,265,Rainy,Weekday
2024-01-17 12:52:41,Yogyakarta,-7.80098,110.37942,-7.789814,110.393386,152,Rainy,Weekday
2024-01-17 12:57:49,Surabaya,-7.21557,112.76547,-7.20226,112.784658,138,Clear,Weekday
2024-01-17 13:01:41,Yogyakarta,-7.91101,110.074387,-7.937684,110.083034,116,Clear,Weekday
2024-01-17 13:02:17,Yogyakarta,-7.798375,110.354968,-7.841831,110.339118,128,Cloudy,Weekday
2024-01-17 13:14:28,Surabaya,-7.371937,112.802548,-7.365437,112.773,206,Rainy,Weekday
2024-01-17 13:17:30,Surabaya,-7.378669,112.786065,-7.41764,112.747172,174,Drizzle,Weekday
2024-01-17 13:30:33,Yogyakarta,-7.795341,110.37413,-7.791283,110.336088,116,Clear,Weekday
2024-01-17 13:32:00,Surabaya,-7.266267,112.768006,-7.263641,112.746537,204,Cloudy,Weekday
2024-01-17 13:53:28,Yogyakarta,-7.749587,110.381478,-7.747121,110.388413,96,Cloudy,Weekday
2024-01-17 13:54:30,Jakarta,-6.120712,106.65315,-6.112602,106.652782,259,Clear,Weekday
2024-01-17 14:02:20,Surabaya,-7.244905,112.772653,-7.265571,112.792057,158,Clear,Weekday
2024-01-17 14:05:39,Yogyakarta,-7.778838,110.354331,-7.779437,110.374754,108,Cloudy,Weekday
2024-01-17 14:15:32,Jakarta,-6.230237,106.851425,-6.222059,106.853718,213,Clear,Weekday
2024-01-17 14:21:32,Yogyakarta,-7.72183,110.493787,-7.718073,110.481537,113,Rainy,Weekday
2024-01-17 14:27:37,Surabaya,-7.275693,112.784607,-7.282995,112.815552,212,Cloudy,Weekday
2024-01-17 14:34:08,Yogyakarta,-7.784875,110.406629,-7.812025,110.377249,90,Clear,Weekday
2024-01-17 14:35:09,Jakarta,-6.129926,106.658625,-6.110398,106.658883,174,Clear,Weekday
2024-01-17 14:41:18,Jakarta,-6.163721,106.90243,-6.14583,106.927055,188,Clear,Weekday
2024-01-17 14:46:38,Surabaya,-7.19733,112.754292,-7.191863,112.727346,128,Clear,Weekday
2024-01-17 14:55:23,Yogyakarta,-7.777488,110.501453,-7.779021,110.505437,91,Rainy,Weekday
2024-01-17 14:59:45,Yogyakarta,-7.789025,110.378498,-7.764425,110.373928,93,Drizzle,Weekday
2024-01-17 15:09:38,Surabaya,-7.257475,112.734444,-7.242659,112.766656,126,Cloudy,Weekday
2024-01-17 15:15:15,Jakarta,-6.204051,106.84331,-6.200224,106.863384,304,Cloudy,Weekday
2024-01-17 15:29:16,Jakarta,-6.144996,106.919622,-6.131644,106.92209,355,Rainy,Weekday
2024-01-17 15:33:33,Yogyakarta,-7.822336,110.398237,-7.828622,110.373272,86,Cloudy,Weekday
2024-01-17 15:41:23,Yogyakarta,-7.7913,110.379516,-7.787824,110.363924,75,Cloudy,Weekday
2024-01-17 15:48:24,Yogyakarta,-8.030934,110.316138,-8.042199,110.291784,88,Cloudy,Weekday
2024-01-17 15:59:39,Surabaya,-7.188863,112.731839,-7.141553,112.695606,248,Rainy,Weekday
2024-01-17 16:05:44,Jakarta,-6.244833,106.846211,-6.271854,106.795616,179,Cloudy,Weekday
2024-01-17 16:11:26,Surabaya,-7.182095,112.748006,-7.200121,112.733267,225,Cloudy,Weekday
2024-01-17 16:12:01,Yogyakarta,-7.766396,110.384433,-7.758207,110.366939,82,Clear,Weekday
2024-01-17 16:14:22,Yogyakarta,-7.765822,110.394895,-7.778175,110.387901,91,Drizzle,Weekday
2024-01-17 16:14:49,Surabaya,-7.256904,112.734731,-7.253477,112.753311,119,Cloudy,Weekday
2024-01-17 16:17:29,Surabaya,-7.20008,112.735098,-7.215189,112.72821,200,Rainy,Weekday
2024-01-17 16:22:00,Jakarta,-6.210012,106.814098,-6.231503,106.806708,203,Clear,Weekday
2024-01-17 16:34:40,Jakarta,-6.183315,106.838778,-6.175801,106.835666,220,Cloudy,Weekday
2024-01-17 16:42:02,Yogyakarta,-7.799726,110.360934,-7.757365,110.348804,81,Clear,Weekday
